,text,label_category
2496,"Price is great, wish it didn't have Windows 8, but that is an opinion.","[0, 0, 0, 0, 1, 0, 0, 1, 0]"
2497,"I would recommend it, for anybody needing a reliable simple laptop.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2498,"I bought this for my daughter to use for school and homework, it's not a ""fast"" computer, but it's great for what she needs it for and very light weight!","[0, 1, 1, 0, 0, 0, 0, 1, 0]"
2499,Love the price too!,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
2500,"Well, my first apple computer and I am impressed.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2501,"Works well, fast and no reboots.","[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2502,Waiting to install MS Office and see how it goes from there.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2503,"Have always been a PC guy, but decided to try Apple.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2504,Glad I did so far.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2505,s.... L .... o..... w....  rea......llllyy  slow.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2506,like seriously  - really slow.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2507,impossible to use.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2508,cant even read properly.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2509,plus - no russian input ??  wtf,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2510,"What a great laptop, I can run my games and work really fast.","[0, 0, 1, 0, 0, 0, 0, 1, 1]"
2511,Really light you can carry with you everywhere.,"[0, 1, 0, 1, 0, 0, 0, 0, 0]"
2512,Great battery life.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2513,Everything at a very great price.,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
2514,I completely recommend it.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2515,Excellent value and a must buy for someone looking for a Macbook.,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
2516,You can't get any better than this price and it come with an internal disk drive.,"[0, 1, 0, 0, 1, 0, 0, 0, 0]"
2517,All the newer MacBooks do not.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2518,Plus you get 500GB which is also a great feature.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2519,"Also, the resale value on this will keep.","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2520,I highly recommend you get one before they are gone.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2521,"Literally, it stays much cooler than my old macbook pro.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2522,The old unibody macbook pro could fry an egg after a while.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2523,Got this on black friday with a very good discount and couldn't be happier.,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
2524,"The screen is great, I don't see the need for a retina display.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2525,I also really like the addition of the SD Card slot.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2526,This Macbook Pro is AMAZING!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2527,If you are afraid of it not having a disc player please don't be.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2528,After not having a disc player I have actually noticed that I never used this disc play in my old laptop either.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2529,However if you really need a disc player Apple sells one that connects to your USB port.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2530,"I love the new high retina display, and because this computer lacks a disc player it makes it significantly lighter.","[0, 1, 0, 0, 0, 1, 0, 0, 0]"
2531,"Overall, this is a fast, light, practical computer and I highly recommend it.","[0, 1, 1, 0, 0, 0, 1, 1, 0]"
2532,I bought my Macbook Pro in October of 2012 and 2 years later it still works as flawless as ever!,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
2533,"I've never had any problems with the computer itself (The Macbook charger chords are another story, though).","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2534,"I tried not to jump on the Apple bandwagon, but... you're just living in denial if you don't.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2535,I just bought  3rd gen Ipad to add to my collection!,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2536,Happy buying!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2537,Bought this laptop from best buy in January 2015.. still loving it.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2538,"I can use it as a tablet,as a laptop, as whatever I want to!","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2539,"I play Sims 4 and 3 on it all the time, with very little issues.","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2540,The thing wakes up super fast and is always ready to go.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2541,Music/videos sound great and look great.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2542,I use it everyday.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2543,My favorite computer I've ever had!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2544,This computer overall is great!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2545,it runs fast!,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2546,ships fast!,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2547,etc. but the company and seller lied to you and try to make an extra buck!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2548,I bought this pc to play games and stream movies! it could handle all of that but my friend wanted me to put some music on a cd!,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2549,I could see the disk drive on the side but it didn't seem to have a button on it?,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2550,strange.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2551,So I look all over the internet and I checked the settings and there was nothing.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2552,So I looked in the manual and what do I find?,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2553,A DISK DRIVE WITH BUTTONS ON IT!!!!!!,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2554,So I called customer support and the man asked for the serial number.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2555,I gave it to him.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2556,And he said&quot; this computer does not have a disk drive and I was furious!,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2557,"So beware buyer, this computer has a useless piece of plastic on it.","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2558,Thank you asus.(they don't deserve to be capitalized),"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2559,Great computer.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2560,Very great Apple product as expected.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2561,Good battery life.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2562,Great color on screen.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2563,Good speakers from laptop computer.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2564,Be aware of price differences when purchasing computer.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2565,Price was higher when purchased on MAC when compared to price showing on PC when I bought this product.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2566,"Amazon has since fixed the price to show the same, but it is now higher on both platforms (but price is the same now).","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2567,My new laptop is great.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2568,It has so much more speed and the screen is very sharp.,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
2569,"Downloads are real fast compared to my netbook, no comparison.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2570,I have to admit that the operating system is different and does take time to learn but I like it.,"[0, 0, 0, 0, 0, 0, 1, 1, 0]"
2571,I would recommend it to anyone.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2572,"I wanted a laptop on a budget just for my university teaching needs (making Word Documents, PowerPoints, Excels, PDFs - Office is not included).","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2573,This laptop is fine for those applications and basic websurfing.,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2574,"The speakers are fairly basic, so this is probably not the computer to buy if your main aim is streaming music or watching movies.","[0, 0, 0, 0, 0, 0, 0, 1, 1]"
2575,The touchpad is a little &quot;clunky&quot; for my taste; I use a small external mouse with laptops  in any event.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2576,I appreciate the relatively large keyboard (with number pad) and screen size.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2577,I also found the track pad irritating until I disabled &quot;pinch zoom.&quot;,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2578,"This is larger laptop, but is not too heavy.","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2579,Battery life is great - though it is new.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2580,The power chord is a little short compared to most laptops.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2581,"Overall, a solid laptop for its price.","[0, 0, 0, 0, 1, 1, 0, 0, 0]"
2582,"This is early days for a review, since I took delivery of this only today !","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2583,"However, a few things are immediately occurring to me  I had read the other reviews here on amazon, but decided the specs and appearance looked good enough to go ahead.","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2584,"Well, my first impressions are that its OK, it certainly boots up quickly (thanks SSD!), and from the limited use so far (no games) its fast enough in normal usage.","[0, 0, 1, 0, 0, 0, 0, 1, 0]"
2585,"It certainly looks nice, but that nice dark blue top is a fingerprint magnet as others have pointed out.","[0, 1, 0, 0, 0, 1, 0, 0, 0]"
2586,"Also I have found the touch pad to be awkward to use (could be I am pressing too hard perhaps), and the screen is    well   underwhelming.","[0, 0, 0, 0, 0, 0, 1, 1, 0]"
2587,To be honest I am a little disappointed and considering returning it.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2588,If that changes I will add an update to this.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2589,This is a horrible laptop.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2590,"Within a day of usage, it already slowed down significantly, virus entered the system right away.","[0, 0, 1, 0, 0, 1, 0, 0, 0]"
2591,"It's got a very slow process, keys don't respond fast as Macbooks.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2592,It's heavy.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2593,I regretted immediately.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2594,Nothing like the description says.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2595,I will never have a Windows laptop again.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2596,"My Apple mac book pro has crashed three times, since I purchased it.","[0, 0, 1, 0, 0, 1, 0, 0, 0]"
2597,"I do not go on social networks, I only do word documents, check my email and shopping.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2598,"Each time, Apple can only uninstall to original factory settings for me to start over.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2599,I believe this MacBook Pro was a lemon right out the gate.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2600,"My daughter has had her MacBook Pro longer than I have she goes on every social network possible, and has not had one problem.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2601,:(,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2602,This computer is like...  I'm lost for words.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2603,This is the best switch I have ever done.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2604,"I came from a Dell Inspiron, I also paid about $1000 for it.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2605,This has much more memory and ram memory.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2606,Even the battery life is like WOW!,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2607,"I love, LOVE, LOOOOVE!","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2608,I recently purchased this model of the macbook pro.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2609,I can say that I am fully satisfied with the performance that the computer has supplied.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2610,"It contains a long battery life, incredible specs, and an overall enjoyable performance.","[0, 1, 1, 0, 0, 0, 0, 0, 0]"
2611,"Upgrading from a toshiba laptop, I am fully impressed with all of the benefits that the mac operating system provides.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2612,"The snappy processor allows for me to quickly upload photos and videos, as well as create movies for me and my colleagues to enjoy.","[0, 0, 1, 0, 0, 0, 1, 0, 0]"
2613,"In upgrading to this computer I can say I have found little to any flaws in the product, hence the 5 star review.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2614,Love this computer.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2615,It has done everything and more that I expected.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2616,I am sure it will be able to do all I need it to do in the future as well.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2617,The screen looks great in my opinion the sound is nice.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2618,So far I have no complaints and dont expect many complaints in the future.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2619,My second Mac.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2620,still have my ibook g4 i bought in 2005.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2621,This did give some set trouble and i had to call tech support.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2622,They were great.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2623,its been easy breezy since then.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2624,how could you not love a Mac,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2625,"so far so good, i have not encountered any issues with this computer.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2626,love the flip feature and the touch screen feature.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2627,for the price that i paid i feel that i got good value.,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
2628,"this lap top is not the lightest you can purchase, so if that is important to you maybe you should shop some more.","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2629,my previous laptop served me well and i am very with its replacement.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2630,"To a prospective buyer,  08/10/2012  Once you go Mac, you'll never go back.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2631,My wife and I decided to get a Mac desktop several years ago.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2632,Was the best decision we ever made.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2633,It runs just as fast as the day we got it with no problems!,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
2634,"We don't have to de-frag, deliete cookies, run security programs, or any of the common PC problems that have to be delt with in order to keep you running and up to speed.","[0, 0, 1, 0, 0, 1, 0, 0, 0]"
2635,"You can't get a virus on Mac, so in the long run the cost of the Mac is saved by not buying security, and not having to replace your computer every year or two.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2636,We have had our desktop for around four years.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2637,"My wife has had her Macbook pro going on three years, and I just purchaced My Macbook pro this year.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2638,"Never had any issues, no frustrations just great easy wireless, all in one fun!","[1, 0, 0, 0, 0, 0, 0, 1, 0]"
2639,It's great.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2640,because it is a touch screen you don't even need a mouse.,"[0, 1, 0, 0, 0, 0, 1, 0, 0]"
2641,You will probably never use it in tablet mode but it's nice to know you have that option.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2642,If you draw on the other hand i'm sure you will love using this in tablet mode.,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2643,"Lastly, because it can flip 360 you can comfortably lay down in bed and have the keyboard facing down as you watch a show closer without having to adjust your sitting position for the keyboard.","[0, 1, 0, 0, 0, 0, 1, 0, 0]"
2644,"I know I didn't get this laptop through Amazon, but I wanted to write a review.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2645,My dad bought this for me as a birthday gift at the University of Utah book store.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2646,"I used to be a Windows user, but now prefer OS X.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2647,This computer is great.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2648,"I have a 250 GB SSD and 10 GB of RAM in it, which I installed myself.","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2649,It runs faster than it did when I got it.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2650,I enjoy the simplicity and user-friendly interface of Yosemite.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2651,I'm excited for El Capitan.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2652,The apps are very easy to use.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2653,The resolution is excellent.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2654,"I have the Cinema display, not the Retina.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2655,I am very satisfied with EVERYTHING about this machine.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2656,This is my first MacBook coming from a Windows environment.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2657,Like so many others who do this there is a learning curve and I'm excited to do it.,"[0, 0, 0, 0, 0, 0, 1, 1, 0]"
2658,"This MBP is clean, neat, and simple.","[0, 1, 0, 0, 0, 0, 1, 0, 0]"
2659,I like that.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2660,"It takes less time to power up, and if you just close the case it go into sleep mode.","[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2661,WHen you open it wakes up almost immediately.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2662,Very nice.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2663,"I am pleased with my decision, however I have only had this for a few weeks.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2664,There are a few things I am dissappointed with though.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2665,Only 2 USB ports.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2666,Most Windows laptops have 2 to 4 or more.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2667,No HDMI port.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2668,Most Windows laptops have at least 1.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2669,The headphones jack is a combo jack for the headphones and microphone.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2670,"Not a big deal for me, but if you Skype a lot or are gaming a regular headphone set with a separate jack for the headphone sound and microphone input will not work on a Mac.","[0, 1, 0, 0, 0, 0, 1, 0, 0]"
2671,"These are about twice the price of an equivilant Windows machine so it was a tough decision, but like I said I am pleased so far.....","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2672,"As a student majoring computer science, I really fell in love with this laptop.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2673,What is there not to like?,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2674,"It's 15.6 inches, which for me is not too big nor too small.","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2675,"It has the latest i7 CPU with a GTX 950M for GPU, which makes this laptop blazing fast (boots up in under 5 seconds, with the help of the SSD of course).","[0, 1, 1, 0, 0, 0, 0, 0, 0]"
2676,"- It has 256GB SSD which is just enough for my OS, games, documents, and anything in between.","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2677,It also has an extra bay for an extra HDD if you wish to add one.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2678,- It's not touchscreen!,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2679,How I hate laptops with touchscreen.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2680,"I don't have to pay extra for what I hate, I mean seriously, who types with their laptops and occasionally reaches out to the screen to tap it?","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2681,"- Its keyboard is nicely arranged, silent, and back-lit which is nice, but what I don't like about it is the material attracts oil from your fingers.","[0, 1, 0, 0, 0, 1, 0, 0, 0]"
2682,I have to clean it regularly for it to stay looking good.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2683,"- This laptop is so silent, its fans only kick in when the laptop is under heavy load, thanks to the 5th generation Intel core which draws less power,  thus less heat.","[0, 0, 1, 0, 0, 1, 0, 0, 0]"
2684,"- It's comfortable to have it on my lap, because the weight is evenly distributed to he laptop's body and not accumulated on the screen like most &amp;#34;hybrid&amp;#34; ones do.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2685,#NAME?,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2686,"Well, not really well.","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2687,MOBAs like Dota 2 and SMITE can be run on max quality settings with 60 fps or more.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2688,Medium settings on titles like Tomb Raider for it to be acceptable (60 fps is the minimum acceptable fps #pcmasterrace).,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2689,- It's lightweight and easy to carry around.,"[0, 1, 0, 1, 0, 0, 0, 0, 0]"
2690,"- The screen is a matte 1080p display, which is nice, but with poor viewing angle.","[0, 1, 0, 0, 0, 1, 0, 0, 0]"
2691,I find myself adjusting it regularly.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2692,#NAME?,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2693,Blends in with any accessory you use with it.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2694,All in all I am very happy with this purchase.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2695,"And with this price, I don't think you can buy anything better.","[0, 0, 0, 0, 1, 0, 0, 1, 0]"
2696,"After working on windows laptop and PC over 15 years, I decided to try this apple laptop.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2697,All I can say is I am impressed.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2698,Very quick to get it up and running with a minimum setup time right after you open the box.,"[0, 0, 1, 0, 0, 0, 1, 0, 0]"
2699,"However, there is some learning curve but once you get through it you will admire this product which is expensive compare to windows laptop.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2700,It's worth it.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2701,"Pay me now, Pay me later.........I am happy with my choice going with this laptop.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2702,I was disappointed.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2703,It seemed like a great computer and a great deal.,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
2704,The first one arrived and it did not work.,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
2705,"Now,I have a two one.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2706,The space bar sticks.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2707,I find it hard to navigate from screen to screen.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2708,"For a non-computer savvy person, it was very disappointing.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2709,"Next time, I am going back to Apple.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2710,I like the 13 inch macbooks.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2711,Its size is ideal and the weight is acceptable.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2712,The new Mac OS Mountain Lion has some nice features as wel as the trackpad.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2713,I didn't think i would need an optical drive but since i have had it I used it several times.,"[0, 1, 0, 0, 0, 0, 0, 1, 0]"
2714,Installed Parallels 8 on it and windows 7 and windows 8 actually works excellent (should i provoke some people and say that i find it works better than the Mac OS).,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2715,The magnetic lid and charger is cool and battery indicator on the side is cool.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2716,Used my IR remote with it and was kinda glad i didn't buy the retina display or the air.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2717,I don't have any technical pearls to share.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2718,I can provide a review from a layman's viewpoint.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2719,This is my first apple laptop.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2720,I currently own a apple desktop which is usually used to watch movies in my studio.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2721,I have not used my IPAD  since my mac purchase.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2722,"The mac is light and so compact I thought I would regret not buying a retina display, not in the least The mac pro works just fine.","[0, 1, 1, 0, 0, 1, 0, 0, 0]"
2723,My main use of the mac will be keeping inventory on my jewelry supplies.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2724,Once I complete a jewelry piece taking photos and keeping track of sales.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2725,Along with email and playing angry birds.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2726,"The OS is easy, and offers all kinds of surprises.","[0, 0, 0, 0, 0, 0, 1, 0, 1]"
2727,I've been using Apple's since 1992 and this is the fastest and best one I've  had.,"[0, 0, 1, 0, 0, 0, 0, 1, 0]"
2728,I wanted an i7 chip and I wanted one I could still work on.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2729,The Retinal  display laptops don't allow for much tinkering.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2730,"I wanted to be able to add  my own memory, add a second hard drive, and in the future replace the  battery when it begins to fail.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2731,This Mac allows all of that.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2732,I don't game a lot  so I don't need a super HD display; for that I use my AppleTV to display on  my 52&amp;#34; TV.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2733,"This is very fast, high performance computer.","[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2734,This should be more than  enough computer for almost everyone.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2735,I would not hesitate recommending  this to anyone.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2736,It fast and easy to set up.,"[0, 0, 1, 0, 0, 0, 1, 0, 0]"
2737,I had cloned my data from my old computer using  Carbon Copy Cloner (CCC) and simply moved everything to the new computer  and was off and running at speeds I had only dreamed up before.,"[0, 0, 1, 0, 0, 0, 1, 0, 0]"
2738,"The Mac book pro is a computer for the disorganized, lazy, and eye candy person in all of us.","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2739,"With my PC, understanding how to jump through hoops is important.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2740,The MacBook pro already understands how to jump through hoops and acts more like a friendly guide.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2741,"If you want to use the Internet, then you can make your icons jump out from the bottom of the screen, like a magnifying glass is projecting onto the selected icon.","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2742,This computer is amazing for the individual who does not want to do any extra work via their understanding of their laptop.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2743,"I would've given 5 stars, had it not been for the hours of updates I've had to do to this upon arrival.","[0, 0, 0, 0, 0, 0, 0, 1, 1]"
2744,"Other than that, I love it.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2745,"It's portable, reliable, and great for what I use it for.","[0, 0, 0, 1, 0, 1, 0, 1, 0]"
2746,"Positives:  - No matter what position, this laptop will stay in it.","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2747,It's very sturdy.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2748,#NAME?,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2749,#NAME?,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
